Temperature,Pressure,Methane_Ratio,Reactor_Length,Reactor_Diameter,Hydrogen_Yield,CO2_Emissions
908.1632653,10,2.06122449,9.081632653,0.540816327,15.45918367,0.001191011
795.9183673,26,4.836734694,1.734693878,0.981632653,64.01560624,0.006413333
551.0204082,4,1.408163265,4.306122449,0.834693878,33.78590773,0.001211852
918.3673469,49,1.081632653,1,0.76122449,15.20412413,0.008123111
653.0612245,1,1.408163265,9.632653061,0.926530612,71.60152196,0.00028375
591.8367347,19,3.857142857,5.591836735,0.669387755,16.11464793,0.004297931
969.3877551,27,2.632653061,1,0.246938776,70.89060114,0.001375579
918.3673469,32,3.775510204,7.612244898,0.375510204,10.67555876,0.002616889
877.5510204,8,1.489795918,7.244897959,0.595918367,16.91757689,0.001086512
887.755102,23,4.265306122,5.775510204,0.632653061,21.3789541,0.003278161
989.7959184,12,3.285714286,9.265306122,0.191836735,21.93793266,0.000465155
744.8979592,43,3.285714286,1,0.33877551,42.68933487,0.003911233
806.122449,39,1.489795918,2.102040816,0.118367347,10.98710582,0.001145316
622.4489796,16,3.285714286,7.06122449,0.393877551,13.57671862,0.002024918
816.3265306,19,3.775510204,4.12244898,0.559183673,29.51154407,0.002603
755.1020408,45,2.795918367,2.469387755,0.76122449,14.24917074,0.009072973
877.5510204,50,2.142857143,4.489795918,0.320408163,6.282467532,0.003651163
551.0204082,4,2.469387755,5.040816327,0.742857143,50.61245146,0.001078519
846.9387755,42,2.387755102,2.102040816,0.228571429,17.17958335,0.002266988
938.7755102,35,4.102040816,9.816326531,0.540816327,8.406320651,0.004032609
561.2244898,6,4.346938776,5.775510204,0.724489796,52.80071393,0.001549091
571.4285714,30,1.734693878,9.448979592,0.724489796,2.622647331,0.007607143
693.877551,18,3.12244898,8.897959184,0.228571429,10.14557199,0.001185882
775.5102041,24,4.673469388,6.326530612,0.706122449,17.9024029,0.004370526
622.4489796,43,3.693877551,3.020408163,0.210204082,13.27741184,0.002904262
918.3673469,24,3.367346939,2.285714286,0.210204082,42.27974672,0.001098667
602.0408163,27,4.591836735,3.93877551,0.963265306,19.49614043,0.00864
1000,7,3.693877551,5.959183673,0.724489796,66.41389432,0.001014286
520.4081633,2,3.12244898,4.673469388,1,130.3861064,0.000768627
959.1836735,45,2.87755102,1.918367347,0.559183673,23.97959184,0.005246809
714.2857143,14,4.755102041,3.93877551,0.448979592,46.19593952,0.00176
561.2244898,22,3.285714286,2.102040816,1,29.90638003,0.00784
897.9591837,10,1.734693878,6.693877551,0.412244898,17.45271279,0.000918182
755.1020408,28,2.224489796,9.081632653,0.191836735,4.954220854,0.001422703
744.8979592,32,2.06122449,8.346938776,0.136734694,4.311279065,0.001174795
948.9795918,48,4.265306122,7.979591837,0.33877551,7.925860562,0.003427097
530.6122449,24,4.591836735,3.204081633,0.173469388,23.76348629,0.001569231
1000,3,3.857142857,3.93877551,0.33877551,244.8186528,0.000203265
846.9387755,50,1.653061224,2.653061224,0.228571429,7.915620094,0.002698795
540.8163265,5,2.306122449,3.204081633,0.853061224,58.38749513,0.001577358
969.3877551,29,1.326530612,7.612244898,0.779591837,4.368831752,0.004664421
551.0204082,33,3.775510204,1.551020408,0.944897959,30.48408359,0.011317778
918.3673469,34,1.653061224,5.591836735,0.76122449,5.988709352,0.005636444
571.4285714,22,1.816326531,4.673469388,0.981632653,7.571031588,0.007558571
632.6530612,1,4.510204082,9.081632653,0.871428571,235.6454942,0.000275484
693.877551,31,5,3.93877551,0.210204082,21.31037941,0.001878235
795.9183673,16,2.469387755,7.979591837,0.210204082,11.54565087,0.000845128
928.5714286,31,1.571428571,1,0.283673469,35.30283081,0.001894066
642.8571429,39,4.918367347,5.959183673,0.210204082,10.2034096,0.002550476
612.244898,43,4.918367347,4.306122449,0.816326531,12.19698725,0.011466667
918.3673469,50,4.020408163,8.163265306,0.981632653,6.784438776,0.010688889
714.2857143,47,2.632653061,3.204081633,0.210204082,9.36538052,0.002766286
653.0612245,25,3.93877551,8.897959184,0.816326531,8.672533233,0.00625
663.2653061,12,1,8.346938776,0.504081633,4.966381418,0.001824
653.0612245,7,5,3.93877551,0.136734694,88.823094,0.000293125
877.5510204,33,4.673469388,1.734693878,0.412244898,53.73240205,0.003100465
673.4693878,50,1.571428571,4.673469388,0.779591837,3.396756082,0.011575758
938.7755102,42,3.367346939,10,0.687755102,5.644969358,0.006153913
571.4285714,35,4.836734694,1,0.430612245,59.22532278,0.005275
806.122449,45,4.510204082,6.693877551,0.687755102,9.052492948,0.007678481
591.8367347,23,1.571428571,1.551020408,0.393877551,19.55295848,0.003061379
969.3877551,50,2.959183673,5.408163265,0.687755102,7.956295726,0.007094737
969.3877551,7,4.020408163,9.632653061,0.632653061,43.34958862,0.000913684
1000,40,1,6.510204082,0.908163265,2.880094044,0.007265306
979.5918367,9,4.183673469,4.673469388,0.228571429,73.07726584,0.00042
663.2653061,25,4.428571429,5.775510204,0.448979592,15.25744573,0.003384615
561.2244898,32,4.020408163,7.06122449,0.76122449,7.489244795,0.008680727
775.5102041,23,1,6.87755102,0.926530612,3.67694491,0.005495789
755.1020408,15,3.448979592,9.081632653,0.632653061,14.33845448,0.002513514
775.5102041,32,4.428571429,8.163265306,0.797959184,9.860491071,0.006585263
785.7142857,29,2.06122449,10,0.540816327,4.188448779,0.003992208
785.7142857,38,3.693877551,7.795918367,1,7.347803409,0.009672727
887.755102,24,3.775510204,2.469387755,0.742857143,42.41598499,0.004016552
540.8163265,32,1.653061224,3.571428571,0.779591837,5.866891399,0.00922566
887.755102,47,2.469387755,3.93877551,0.302040816,8.881465716,0.003198161
571.4285714,50,3.12244898,9.632653061,0.393877551,2.778450363,0.006892857
959.1836735,17,3.204081633,6.693877551,0.118367347,20.25535824,0.000419574
510.2040816,30,1.326530612,2.102040816,0.834693878,8.049336239,0.009816
897.9591837,36,1.897959184,5.040816327,0.320408163,7.043708172,0.002569091
836.7346939,31,3.93877551,3.387755102,0.669387755,23.536212,0.00496
857.1428571,44,4.265306122,7.244897959,0.210204082,8.601609658,0.002158095
500,33,2.714285714,3.387755102,0.155102041,9.104600219,0.002047347
561.2244898,11,4.918367347,2.102040816,0.944897959,89.53338617,0.003704
857.1428571,14,4.918367347,8.714285714,0.52244898,25.91645558,0.001706667
714.2857143,8,4.918367347,4.12244898,0.632653061,79.89303395,0.001417143
867.3469388,9,1.489795918,2.653061224,0.136734694,40.5873888,0.000283765
704.0816327,47,1.408163265,4.673469388,0.485714286,3.385322353,0.006484638
755.1020408,27,3.367346939,7.979591837,0.706122449,8.851366634,0.00504973
591.8367347,19,2.387755102,4.489795918,0.651020408,12.4243238,0.00418
795.9183673,24,1.571428571,2.836734694,0.265306122,13.7782631,0.0016
979.5918367,5,1.897959184,6.693877551,0.706122449,41.66251867,0.000720833
908.1632653,1,3.040816327,3.755102041,0.467346939,551.5611136,0.000102921
816.3265306,5,1.163265306,5.224489796,0.265306122,27.26403061,0.000325
683.6734694,26,4.183673469,8.714285714,0.393877551,9.468095471,0.002995821
540.8163265,48,4.673469388,8.163265306,0.283673469,4.837771046,0.005035472
642.8571429,27,1.734693878,6.693877551,0.871428571,4.62761324,0.00732
663.2653061,48,4.918367347,5.591836735,0.797959184,9.115359191,0.011549538
744.8979592,9,2.387755102,6.510204082,0.52244898,22.76725737,0.001262466
622.4489796,18,3.12244898,3.755102041,0.57755102,21.56582742,0.003340328
581.6326531,48,3.204081633,8.346938776,0.76122449,3.488551594,0.012564211
989.7959184,49,3.367346939,8.346938776,0.76122449,6.111832987,0.007536907
836.7346939,36,2.224489796,7.428571429,0.246938776,5.22001383,0.002124878
816.3265306,7,2.714285714,2.836734694,0.136734694,83.68815152,0.0002345
602.0408163,10,3.448979592,3.204081633,0.155102041,48.60425062,0.000515254
897.9591837,44,4.918367347,9.632653061,0.926530612,7.815202352,0.00908
642.8571429,27,1.244897959,2.653061224,0.320408163,8.379120879,0.002691429
602.0408163,35,4.428571429,4.489795918,0.632653061,12.72495362,0.007355932
765.3061224,7,2.06122449,7.244897959,0.265306122,23.328748,0.000485333
959.1836735,43,3.612244898,7.428571429,0.76122449,8.135166921,0.006825106
755.1020408,16,1,1.367346939,0.908163265,25.88619403,0.003848649
510.2040816,1,2.306122449,10,0.816326531,88.24448147,0.00032
959.1836735,17,1.163265306,6.326530612,0.632653061,7.780854277,0.002242553
561.2244898,4,2.224489796,2.285714286,0.448979592,102.4109421,0.00064
663.2653061,48,2.795918367,9.448979592,0.155102041,3.066527637,0.002244923
816.3265306,17,4.510204082,3.387755102,0.614285714,47.9468896,0.0025585
683.6734694,13,1.571428571,8.714285714,0.504081633,7.112618061,0.001917015
836.7346939,46,4.918367347,1.734693878,0.687755102,38.68025471,0.007561951
612.244898,12,2.387755102,2.653061224,0.357142857,34.43877551,0.0014
989.7959184,9,1.571428571,5.775510204,0.320408163,22.44236917,0.00058268
969.3877551,24,1.653061224,9.632653061,0.412244898,5.198649905,0.002041263
867.3469388,2,4.346938776,5.408163265,0.816326531,261.4314594,0.000376471
734.6938776,7,2.224489796,5.408163265,0.136734694,32.37801859,0.000260556
806.122449,18,4.102040816,5.775510204,0.375510204,23.85609721,0.001676962
959.1836735,27,3.93877551,3.93877551,0.926530612,26.64399093,0.00521617
602.0408163,44,1.734693878,2.102040816,0.57755102,8.468689771,0.008442034
663.2653061,35,5,9.816326531,0.57755102,7.239382239,0.006095385
765.3061224,49,1.979591837,3.204081633,0.33877551,7.237231302,0.004338133
989.7959184,24,1.244897959,5.775510204,0.57755102,6.667132401,0.002800825
693.877551,27,2.714285714,6.142857143,0.302040816,8.516584929,0.002350588
877.5510204,21,1.244897959,3.755102041,0.52244898,10.39025859,0.002500465
510.2040816,26,2.87755102,6.326530612,0.1,6.694054793,0.0010192
1000,40,4.020408163,2.285714286,0.926530612,32.97991071,0.007412245
857.1428571,17,4.918367347,7.612244898,0.118367347,24.43282943,0.000469524
520.4081633,47,2.142857143,4.306122449,0.375510204,4.132514153,0.006782745
979.5918367,32,1,8.714285714,0.742857143,2.634660422,0.004853333
867.3469388,5,4.918367347,5.775510204,0.651020408,110.7936107,0.000750588
602.0408163,24,5,7.428571429,0.191836735,12.66311813,0.001529492
632.6530612,24,4.836734694,8.714285714,0.779591837,10.97327104,0.005914839
653.0612245,13,1.163265306,9.448979592,0.871428571,4.638373043,0.003469375
979.5918367,23,3.12244898,8.530612245,0.228571429,11.69213265,0.001073333
612.244898,8,3.530612245,7.244897959,1,27.97139983,0.002613333
918.3673469,20,2.714285714,1.367346939,0.118367347,68.36353945,0.000515556
765.3061224,9,1.979591837,3.387755102,1,37.26641259,0.002352
673.4693878,34,4.346938776,3.755102041,0.246938776,17.19736808,0.002493333
846.9387755,34,3.204081633,8.897959184,0.33877551,6.727404264,0.00272
918.3673469,23,5,8.346938776,0.302040816,17.938769,0.001512889
775.5102041,39,2.87755102,2.653061224,0.834693878,16.17558266,0.008395263
979.5918367,27,4.102040816,6.326530612,0.485714286,17.64318631,0.0026775
673.4693878,7,4.346938776,9.816326531,0.393877551,31.95329216,0.000818788
714.2857143,35,4.755102041,2.836734694,0.302040816,25.6570254,0.00296
520.4081633,1,4.510204082,4.673469388,0.944897959,376.6709741,0.000363137
908.1632653,5,2.142857143,5.224489796,0.33877551,55.87332589,0.000373034
877.5510204,28,2.551020408,3.93877551,0.302040816,15.22398375,0.001927442
581.6326531,4,3.285714286,9.265306122,0.430612245,38.67408748,0.000592281
785.7142857,31,3.285714286,2.836734694,0.614285714,22.01786958,0.004847273
969.3877551,7,2.306122449,3.020408163,0.76122449,79.30078402,0.001099368
673.4693878,44,2.387755102,4.12244898,0.926530612,6.649070519,0.012106667
826.5306122,38,2.469387755,6.87755102,0.283673469,5.85722732,0.002608395
765.3061224,17,1.979591837,9.265306122,0.871428571,7.213788599,0.003871467
887.755102,36,1,1.551020408,0.669387755,11.92434211,0.005428966
826.5306122,22,3.775510204,9.081632653,0.155102041,11.71410852,0.000825679
561.2244898,40,1.489795918,2.285714286,0.926530612,6.858714468,0.013207273
877.5510204,8,1.653061224,8.530612245,0.926530612,15.94235182,0.001689302
663.2653061,41,1.897959184,5.040816327,0.889795918,4.568258626,0.011000615
561.2244898,37,2.632653061,5.408163265,0.228571429,5.537834716,0.003013818
581.6326531,16,3.448979592,10,0.430612245,9.403308517,0.002369123
551.0204082,23,2.959183673,2.836734694,0.889795918,18.74365636,0.007428148
693.877551,25,3.612244898,6.693877551,0.871428571,11.2332006,0.006279412
816.3265306,5,3.367346939,3.93877551,0.742857143,104.6843608,0.00091
571.4285714,32,4.102040816,9.816326531,0.853061224,5.596599347,0.009554286
734.6938776,20,3.93877551,6.87755102,0.559183673,15.77847756,0.003044444
806.122449,35,1.081632653,4.12244898,0.173469388,4.532300898,0.001506329
938.7755102,24,2.959183673,5.408163265,0.52244898,16.05217559,0.002671304
673.4693878,44,3.857142857,9.081632653,0.632653061,4.875601926,0.008266667
734.6938776,32,1,5.408163265,0.320408163,3.183962264,0.002791111
877.5510204,21,1.408163265,9.448979592,0.687755102,4.670705061,0.003291628
989.7959184,6,3.040816327,8.530612245,0.76122449,44.10274876,0.000922887
857.1428571,38,1.408163265,7.979591837,0.412244898,2.985404688,0.003655238
561.2244898,25,3.693877551,8.714285714,0.57755102,7.136882856,0.005145455
632.6530612,20,1.897959184,8.897959184,0.669387755,5.06049897,0.004232258
530.6122449,42,2.87755102,9.081632653,0.797959184,3.002260294,0.012632308
551.0204082,30,5,6.87755102,0.191836735,10.0148368,0.002088889
928.5714286,24,3.775510204,1.367346939,0.228571429,80.1239339,0.001181538
1000,46,3.693877551,1.367346939,0.412244898,44.04607398,0.003792653
857.1428571,15,2.469387755,7.06122449,0.614285714,14.98761354,0.00215
561.2244898,5,3.12244898,2.469387755,0.687755102,106.4471243,0.001225455
836.7346939,27,4.428571429,5.040816327,0.412244898,20.41963884,0.002660488
806.122449,8,4.265306122,4.12244898,0.724489796,78.19287987,0.001437975
561.2244898,12,2.224489796,6.510204082,0.632653061,11.98539761,0.002705455
1000,17,4.265306122,6.510204082,0.559183673,28.90466531,0.001901224
632.6530612,47,3.285714286,1,0.448979592,33.17101917,0.006670968
948.9795918,35,1.408163265,2.653061224,0.57755102,10.79333931,0.004260215
581.6326531,45,4.020408163,8.530612245,0.724489796,4.56864564,0.011210526
897.9591837,27,2.87755102,1.734693878,0.430612245,41.37655062,0.002589545
867.3469388,50,3.775510204,1.551020408,0.853061224,31.66957573,0.009835294
785.7142857,15,2.632653061,6.326530612,0.779591837,16.34792627,0.002976623
724.4897959,3,2.469387755,5.408163265,0.357142857,82.70119369,0.000295775
632.6530612,23,3.448979592,4.12244898,0.57755102,17.25974505,0.004199355
959.1836735,18,3.285714286,1.183673469,0.467346939,110.9400657,0.001754043
673.4693878,9,3.93877551,7.06122449,0.908163265,31.30529669,0.002427273
551.0204082,20,3.530612245,6.510204082,0.981632653,11.20609686,0.007125926
846.9387755,34,4.755102041,1.918367347,0.889795918,46.30868305,0.007144096
673.4693878,16,2.469387755,6.326530612,0.283673469,12.32204575,0.001347879
1000,16,4.918367347,1.734693878,0.797959184,132.9044118,0.002553469
673.4693878,40,2.551020408,5.775510204,0.853061224,5.577540203,0.010133333
612.244898,10,4.510204082,3.387755102,0.559183673,61.13228424,0.001826667
724.4897959,17,1.653061224,5.591836735,0.1,9.448852534,0.000469296
622.4489796,30,3.612244898,5.224489796,0.889795918,10.75912787,0.008577049
755.1020408,42,4.673469388,3.387755102,0.614285714,18.60137342,0.006833514
571.4285714,10,2.306122449,4.857142857,0.504081633,20.34813926,0.001764286
581.6326531,49,1.816326531,1.734693878,0.559183673,9.321483696,0.009421754
510.2040816,13,3.12244898,2.653061224,0.889795918,34.64255525,0.0045344
908.1632653,41,2.87755102,9.632653061,0.357142857,4.962704904,0.003224719
989.7959184,40,2.142857143,2.102040816,0.155102041,18.91903606,0.001253608
663.2653061,32,1.326530612,9.632653061,0.136734694,2.140769576,0.001319385
989.7959184,47,5,6.510204082,0.724489796,12.13066098,0.006880412
918.3673469,33,4.183673469,2.653061224,0.742857143,32.91351506,0.005338667
591.8367347,46,4.591836735,7.795918367,0.871428571,5.683613076,0.013546207
500,16,1.489795918,1.918367347,0.504081633,18.20146277,0.003226122
602.0408163,25,2.306122449,5.224489796,0.52244898,7.972337372,0.004338983
530.6122449,30,2.632653061,4.306122449,0.559183673,8.110068672,0.006323077
520.4081633,47,1.326530612,5.775510204,0.57755102,1.907367714,0.010432157
673.4693878,19,4.673469388,2.653061224,0.57755102,46.82929852,0.003258788
724.4897959,33,1.816326531,7.612244898,0.485714286,3.928807692,0.004424789
867.3469388,26,3.93877551,6.693877551,0.504081633,14.72191245,0.003022118
969.3877551,22,1.408163265,2.469387755,0.136734694,18.84516015,0.000620632
673.4693878,26,4.755102041,4.306122449,0.614285714,21.45256571,0.00474303
938.7755102,25,1.979591837,7.428571429,0.57755102,7.505045974,0.003076087
744.8979592,33,4.836734694,3.755102041,0.834693878,21.80593087,0.007395616
806.122449,33,1.244897959,6.693877551,0.76122449,3.407252591,0.006232405
846.9387755,29,4.020408163,3.020408163,0.742857143,29.15545295,0.005087229
663.2653061,1,4.102040816,7.979591837,0.57755102,255.721854,0.000174154
724.4897959,15,1.897959184,5.040816327,0.632653061,13.63918037,0.002619718
612.244898,49,4.591836735,8.163265306,0.706122449,5.27124115,0.011302667
959.1836735,16,3.204081633,4.489795918,0.963265306,32.08632885,0.003213617
908.1632653,10,3.367346939,7.979591837,0.265306122,28.74301895,0.00058427
857.1428571,13,4.673469388,10,0.816326531,23.11056291,0.00247619
918.3673469,45,3.285714286,3.020408163,0.430612245,16.65057915,0.00422
744.8979592,34,2.714285714,1,0.118367347,44.59998285,0.001080548
